age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,datebirth,salary,roledepartament,numberchildren,remotework,fin
45,No,,595.21,,5,5,,438,3,F,1,2, laboratory technician ,1,,,12499.5,1,,14,"3,0",1,Full Time,0,"10,0",3,"3,0",10,,1,4,1978,"57690,00$",,,No,2023
45,No,non-travel,452.42,,26,3,Marketing,439,1,M,2,2, sales executive ,1,,"3654,17$",9500.83,1,,15,,1,,1,"10,0",2,,10,,4,5,1978,"3654,17$3654,17$3654,17$3654,17$3654,17$3654,17$3654,17$3654,17$3654,17$3654,17$3654,17$3654,17$",,,No,2023
34,No,travel_frequently,556.26,,10,4,,440,3,M,4,2, manufacturing director ,4,,"4492,84$",11681.39,1,,13,"3,0",1,Part Time,1,"9,0",3,,9,,7,2,1989,"53914,11$",,,Yes,2023
39,No,,556.26, Research & Development ,10,5,Medical,441,2,M,3,2, manufacturing director ,1,,"4492,84$",11681.39,2,,13,"3,0",4,,3,,3,"3,0",7,,7,7,1984,"4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$", maNuFAcTURInG DIReCtoR  -  Research & Development ,,No,2023
27,No,,419.51, Research & Development ,36,3,,442,36,M,2,1, laboratory technician ,1,Divorced,"3388,33$",8809.67,1,No,11,"3,0",1,Full Time,2,"7,0",3,"3,0",7,,0,7,1996,"40660,00$", LABORaTorY TEChNIcIAN  -  Research & Development ,,Yes,2023
45,No,travel_rarely,556.26,,2,2,,443,4,F,2,2, manufacturing director ,4,Divorced,"4492,84$",11681.39,1,,19,"3,0",1,,2,"10,0",3,"3,0",10,,3,9,1978,"4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$",,,Yes,2023
44,No,,556.26,,1,5,,444,1,M,3,2, human resources ,4,Married,"4492,84$",11681.39,4,Yes,11,"3,0",3,,0,"14,0",3,"3,0",10,,0,2,1979,"4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$",,,Yes,2023
25,No,,537.13,,2,1,Life Sciences,445,4,M,4,2, manufacturing director ,3,Divorced,"4338,33$",11279.67,1,,17,"3,0",3,Part Time,2,"7,0",6,"3,0",7,,0,7,1998,"52060,00$",,,No,2023
49,No,,1582.77,,1,3,,446,3,M,3,4, manager ,3,Single,"12783,92$",33238.2,4,,14,"3,0",1,Full Time,0,"23,0",2,"3,0",8,,0,0,1974,"153407,07$",,,Yes,2023
48,Yes,travel_frequently,273.93,,7,2,,447,4,F,3,1, sales representative ,3,,"2212,50$",5752.5,2,,11,,3,,2,"19,0",3,"3,0",9,,7,7,1975,"2212,50$2212,50$2212,50$2212,50$2212,50$2212,50$2212,50$2212,50$2212,50$2212,50$2212,50$2212,50$",,,No,2023
26,No,,265.16,,7,3,Medical,448,4,M,3,1, laboratory technician ,4,,"2141,67$",5568.33,1,No,20,"4,0",3,Part Time,0,"7,0",5,"3,0",7,,5,7,1997,"25700,00$",,,Yes,2023
44,No,travel_rarely,1032.49,,2,3,Life Sciences,449,3,F,4,3, healthcare representative ,4,,"8339,32$",21682.23,1,,19,,2,Part Time,1,,2,"3,0",8,,6,7,1979,"100071,84$",,,Yes,2023
36,No,,464.49,,2,4,,450,3,F,3,2, sales representative ,4,Single,"3751,67$",9754.33,3,,15,,3,Part Time,0,"17,0",2,"2,0",13,,6,7,1987,"45020,00$",,,Yes,2023
46,No,,556.26, Research & Development ,13,4,,451,3,M,3,2, healthcare representative ,2,Single,"4492,84$",11681.39,6,No,14,"3,0",4,Part Time,0,"19,0",3,"3,0",10,,0,9,1977,"53914,11$", hEalTHcARe RePrEseNTATive  -  Research & Development ,,Yes,2023
35,No,,556.26,,27,4,Life Sciences,452,4,M,3,2, manufacturing director ,3,Married,"4492,84$",11681.39,2,,16,"3,0",2,Part Time,1,"17,0",3,"3,0",7,,0,7,1988,"53914,11$",,,Yes,2023
30,No,travel_frequently,512.57,,2,4,,453,4,F,2,1, research scientist ,1,,"4140,00$",10764.0,0,,16,"3,0",4,,0,"10,0",2,,9,,0,7,1993,"49680,00$",,,No,2023
30,No,,1032.49,,15,2,Marketing,454,3,M,2,3, sales executive ,1,,"8339,32$",21682.23,2,No,11,"3,0",1,Part Time,1,,2,"3,0",7,,1,7,1993,"100071,84$",,,Yes,2023
33,No,non-travel,531.04,,2,3,Marketing,455,4,F,3,2, sales executive ,2,,"4289,17$",11151.83,8,No,15,"3,0",4,Part Time,0,"13,0",2,"2,0",11,,1,7,1990,"51470,00$",,,Yes,2023
32,No,,280.43,,5,4,,456,2,M,3,1, research scientist ,2,Single,"2265,00$",5889.0,2,No,14,"3,0",2,Part Time,0,"12,0",3,"3,0",7,,0,7,1991,"27180,00$",,,Yes,2023
43,No,travel_rarely,365.13,,2,3,Life Sciences,457,2,M,3,1, human resources ,4,,"2949,17$",7667.83,0,No,13,"3,0",2,,0,,5,"3,0",9,,1,8,1980,"2949,17$2949,17$2949,17$2949,17$2949,17$2949,17$2949,17$2949,17$2949,17$2949,17$2949,17$2949,17$",,,No,2023
31,No,travel_rarely,564.16,,29,4,Marketing,458,1,F,2,2, sales executive ,4,,"4556,67$",11847.33,1,,14,"3,0",1,Full Time,2,,3,"3,0",12,,5,7,1992,"54680,00$",,,Yes,2023
35,Yes,,599.75,,27,3,,459,3,M,3,2, sales executive ,4,,"4844,17$",12594.83,1,,18,"3,0",4,,0,,2,"3,0",10,,7,7,1988,"4844,17$4844,17$4844,17$4844,17$4844,17$4844,17$4844,17$4844,17$4844,17$4844,17$4844,17$4844,17$",,,No,2023
35,No,non-travel,556.26, Research & Development ,2,2,Medical,460,2,M,3,2, manufacturing director ,4,Divorced,"4492,84$",11681.39,2,No,14,"3,0",3,,1,"15,0",6,"3,0",7,,1,7,1988,"53914,11$", mANuFActuring DireCtOR  -  Research & Development ,,No,2023
30,No,,997.39,,10,3,Medical,461,1,F,3,3, manufacturing director ,3,Single,"8055,83$",20945.17,9,No,14,"3,0",2,Part Time,0,"9,0",3,"3,0",7,,0,2,1993,"96670,00$",,,No,2023
46,Yes,travel_rarely,556.26,,19,2,Medical,462,4,F,3,2, healthcare representative ,2,Married,"4492,84$",11681.39,4,No,22,"4,0",4,,1,"13,0",2,"4,0",9,"7,0",3,7,1977,"4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$",,,No,2023
45,No,non-travel,531.76,,2,4,,463,3,F,3,2, sales executive ,3,Married,,11167.0,4,,22,"4,0",2,Part Time,2,"10,0",3,"4,0",8,,5,7,1978,"51540,00$",,,No,2023
43,No,travel_frequently,585.52,,2,4,Life Sciences,464,1,M,3,2, sales executive ,4,Married,"4729,17$",12295.83,1,,20,"4,0",3,Full Time,1,"7,0",5,"3,0",7,,7,7,1980,"56750,00$",,,No,2023
46,Yes,,754.62,,10,3,Life Sciences,465,3,F,3,3, sales executive ,2,,"6095,00$",15847.0,5,,21,"4,0",3,Part Time,3,"14,0",2,"3,0",8,,0,7,1977,"73140,00$",,,Yes,2023
40,No,travel_rarely,1582.77, Research & Development ,1,4,,466,1,M,3,4, manager ,1,,"12783,92$",33238.2,2,,11,"3,0",1,,1,"22,0",3,,19,,11,16,1983,"12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$", MaNagEr  -  Research & Development ,,Yes,2023
27,No,travel_rarely,556.26, Sales ,2,2,,467,1,F,4,2, sales executive ,3,Single,"4492,84$",11681.39,0,No,14,"3,0",2,Part Time,0,"9,0",5,"2,0",8,,0,7,1996,"53914,11$", SaLeS exeCuTIVe  -  Sales ,,No,2023
42,No,,1032.49,,6,3,Medical,468,3,M,3,3, research director ,1,Married,"8339,32$",21682.23,9,No,13,"3,0",2,,1,"18,0",3,"4,0",13,,5,7,1981,"8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$",,,Yes,2023
26,No,travel_frequently,290.04,,6,3,Other,469,3,M,4,1, laboratory technician ,4,Married,"2342,59$",6090.75,0,No,18,"3,0",1,Part Time,1,"8,0",3,"3,0",7,,7,7,1997,"28111,13$",,,Yes,2023
28,No,travel_frequently,556.26,,1,2,Life Sciences,470,3,M,2,2, sales executive ,4,Married,,11681.39,1,,12,"3,0",3,Part Time,1,"7,0",2,"3,0",7,,0,7,1995,"53914,11$",,,Yes,2023
47,No,,556.26,,14,4,,471,3,M,3,2, research scientist ,2,Married,"4492,84$",11681.39,8,,18,"3,0",3,Part Time,1,,4,"4,0",8,,1,7,1976,"53914,11$",,,No,2023
34,No,travel_rarely,1032.49,,13,4,Medical,472,4,M,3,3, sales executive ,3,Divorced,"8339,32$",21682.23,1,No,18,"3,0",3,Part Time,1,"9,0",2,"2,0",8,,1,1,1989,"100071,84$",,,Yes,2023
26,No,,290.04, Research & Development ,1,3,Medical,473,3,M,3,1, laboratory technician ,1,Single,"2342,59$",6090.75,0,No,13,"3,0",4,Part Time,0,"8,0",6,,7,,7,6,1997,"28111,13$", lAboRaTory tECHNIciAN  -  Research & Development ,,Yes,2023
27,No,travel_rarely,556.26,,9,3,,474,4,M,3,2, sales executive ,4,,,11681.39,1,,14,"3,0",1,Part Time,0,,5,,7,,0,7,1996,"53914,11$",,,No,2023
31,Yes,travel_frequently,556.26, Sales ,26,4,Marketing,475,1,M,3,2, sales executive ,4,,"4492,84$",11681.39,1,Yes,11,"3,0",3,Part Time,0,"10,0",4,"3,0",10,,0,8,1992,"53914,11$", saLes eXECUTIVe  -  Sales ,,Yes,2023
33,No,travel_frequently,556.26,,7,2,Life Sciences,476,4,M,3,2, healthcare representative ,3,Divorced,"4492,84$",11681.39,1,,20,,3,,3,"9,0",2,"3,0",9,,2,8,1990,"4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$",,,Yes,2023
31,No,,1032.49,,10,3,,477,3,F,3,3, research director ,3,Married,"8339,32$",21682.23,4,No,20,"4,0",3,Part Time,1,"13,0",2,"4,0",11,,4,8,1992,"100071,84$",,,Yes,2023
35,No,,525.98,,9,4,Medical,478,2,M,3,2, research scientist ,3,,,11045.67,1,No,19,"3,0",2,Part Time,0,"10,0",5,"3,0",10,,0,8,1988,"50980,00$",,,Yes,2023
33,No,travel_rarely,556.26,,15,2,,479,2,F,3,2, healthcare representative ,4,Married,"4492,84$",11681.39,0,Yes,13,,1,Part Time,1,,6,"3,0",9,,8,1,1990,"53914,11$",,,Yes,2023
39,No,travel_rarely,556.26,,24,1,Life Sciences,480,1,M,3,2, research scientist ,4,Single,"4492,84$",11681.39,7,No,13,,1,,0,,2,"3,0",7,,1,7,1984,"4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$",,,No,2023
36,No,travel_rarely,1032.49,,46,3,,481,46,F,2,3, sales executive ,4,Married,,21682.23,0,No,19,"3,0",3,Part Time,2,"10,0",2,"3,0",9,,3,4,1987,"100071,84$",,,Yes,2023
41,No,travel_rarely,1400.08,,28,4,Life Sciences,482,1,F,2,4, manufacturing director ,2,Married,"11308,33$",29401.67,0,No,23,,3,Full Time,1,"21,0",3,"3,0",20,,0,10,1982,"135700,00$",,,Yes,2023
34,No,,692.51, Sales ,28,3,Marketing,483,4,F,2,2, sales executive ,3,Married,,14542.67,1,No,21,"4,0",4,Full Time,2,"8,0",2,"3,0",8,,1,7,1989,"67120,00$", saLes EXEcuTiVe  -  Sales ,,No,2023
38,No,travel_rarely,556.26,,10,2,,484,1,F,3,2, sales executive ,4,Married,"4492,84$",11681.39,1,No,11,"3,0",3,,1,"10,0",1,"3,0",10,,1,9,1985,"4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$4492,84$",,,Yes,2023
39,No,travel_rarely,1030.82,,6,1,,485,4,M,2,3, healthcare representative ,1,,"8325,83$",21647.17,4,,15,"3,0",1,Part Time,1,,5,"3,0",7,,1,7,1984,"99910,00$",,,Yes,2023
34,No,travel_rarely,1032.49,,7,4,,486,1,F,3,3, research director ,2,Single,,21682.23,0,No,11,,3,Part Time,0,,4,"3,0",12,"6,0",2,11,1989,"100071,84$",,,No,2023
44,No,travel_rarely,1057.33,,7,4,Medical,487,1,F,2,3, healthcare representative ,4,Married,"8540,00$",22204.0,3,,14,,4,Full Time,1,"24,0",4,"3,0",22,,5,17,1979,"102480,00$",,,Yes,2023
46,No,,556.26,,5,4,,488,1,M,3,2, sales executive ,4,Single,"4492,84$",11681.39,4,,21,,3,Part Time,0,"14,0",4,"3,0",9,,0,8,1977,"53914,11$",,,Yes,2023
41,No,travel_frequently,1582.77, Research & Development ,10,3,Life Sciences,489,4,M,2,4, manager ,1,Divorced,,33238.2,4,,13,"3,0",2,Full Time,1,,2,"2,0",7,,7,7,1982,"153407,07$", mAnaGeR  -  Research & Development ,,No,2023
39,No,,1128.52, Research & Development ,2,4,,490,3,F,3,3, healthcare representative ,3,Single,"9115,00$",23699.0,0,No,25,"4,0",4,,0,"20,0",1,"3,0",19,,11,8,1984,"9115,00$9115,00$9115,00$9115,00$9115,00$9115,00$9115,00$9115,00$9115,00$9115,00$9115,00$9115,00$", HEALThCaRe rePResEnTaTivE  -  Research & Development ,,No,2023
42,No,travel_rarely,267.53,,2,3,Medical,491,4,F,2,1, laboratory technician ,1,Divorced,"2160,83$",5618.17,0,Yes,11,"3,0",3,Part Time,1,"10,0",4,"3,0",9,,7,8,1981,"25930,00$",,,Yes,2023
33,No,travel_frequently,1225.51, Research & Development ,5,4,,492,4,F,3,3, manager ,2,Married,"9898,33$",25735.67,6,,11,,2,,2,"12,0",2,"3,0",10,,8,8,1990,"9898,33$9898,33$9898,33$9898,33$9898,33$9898,33$9898,33$9898,33$9898,33$9898,33$9898,33$9898,33$", mAnAgEr  -  Research & Development ,,Yes,2023
35,No,travel_rarely,835.2,,5,4,Technical Degree,493,3,M,3,3, manufacturing director ,2,Single,"6745,83$",17539.17,0,No,13,"3,0",4,Part Time,0,"17,0",5,"3,0",16,,0,13,1988,"80950,00$",,,Yes,2023
33,Yes,travel_rarely,1032.49,,15,1,Medical,494,2,M,3,3, manager ,3,Married,,21682.23,7,,12,"3,0",4,Part Time,0,"15,0",2,"4,0",7,,7,7,1990,"100071,84$",,,Yes,2023
40,No,travel_rarely,1582.77,,6,3,Life Sciences,495,2,F,3,4, manufacturing director ,3,Single,,33238.2,7,No,15,"3,0",3,Full Time,0,"22,0",3,"3,0",20,,5,13,1983,"153407,07$",,,No,2023
41,No,travel_rarely,1973.98,,10,4,Human Resources,496,2,M,2,5, manager ,4,Divorced,"15943,72$",41453.67,3,No,15,"3,0",2,Full Time,3,"23,0",2,"2,0",21,,12,6,1982,"191324,62$",,,No,2023
27,No,,556.26,,7,3,,497,4,F,2,2, healthcare representative ,1,,,11681.39,8,No,19,"3,0",1,Part Time,0,,2,"1,0",7,,0,7,1996,"53914,11$",,,No,2023
52,No,travel_rarely,1739.11,,3,4,Marketing,498,3,M,2,4, manager ,1,,"14046,67$",36521.33,1,,11,"3,0",1,Full Time,0,,3,"4,0",34,,1,16,1971,"168560,00$",,,Yes,2023
51,No,travel_rarely,1582.77,,26,4,Marketing,499,1,F,3,4, manager ,3,Married,"12783,92$",33238.2,2,No,14,"3,0",3,Full Time,1,,2,"2,0",20,,4,17,1972,"153407,07$",,,No,2023
47,No,travel_rarely,468.1,,2,2,Marketing,500,3,F,3,2, sales executive ,4,,"3780,83$",9830.17,0,,22,"4,0",1,Part Time,1,"8,0",2,"3,0",7,,7,7,1976,"45370,00$",,,Yes,2023
50,No,non-travel,1849.3, Research & Development ,2,4,,501,1,M,3,4, manager ,1,Divorced,,38835.33,1,,11,"3,0",4,Full Time,1,"31,0",3,"3,0",31,,14,7,1973,"179240,00$", MaNageR  -  Research & Development ,,No,2023
35,No,travel_rarely,414.14, Research & Development ,21,1,Life Sciences,502,4,F,3,2, healthcare representative ,4,Married,"3345,00$",8697.0,1,,25,"4,0",4,Part Time,1,"10,0",2,"1,0",10,,0,7,1988,"40140,00$", HeAlThCarE rEpreSentatiVe  -  Research & Development ,,Yes,2023
39,No,travel_rarely,1314.65,,1,1,,503,4,F,2,4, manufacturing director ,4,Married,"10618,33$",27607.67,1,No,16,"3,0",3,Full Time,1,,3,"3,0",21,,11,8,1984,"127420,00$",,,Yes,2023
39,No,travel_frequently,1032.49,,22,3,Medical,504,4,F,3,3, manufacturing director ,1,Single,"8339,32$",21682.23,1,,13,"3,0",3,Part Time,0,,2,"3,0",21,,2,8,1984,"100071,84$",,,No,2023
41,No,,348.32,,7,2,,505,2,F,4,1, research scientist ,3,,,7314.67,1,No,13,"3,0",3,Full Time,0,,3,"3,0",10,,0,8,1982,"33760,00$",,,No,2023
44,Yes,,1081.48, Human Resources ,1,2,Medical,506,2,M,2,3, human resources ,1,Married,"8735,00$",22711.0,9,No,14,,4,Full Time,1,"24,0",1,"3,0",20,,3,6,1979,"104820,00$", HUMAN ResoURCeS  -  Human Resources ,,Yes,2023
42,No,,1582.77,,2,2,Medical,507,4,M,3,4, manager ,1,,"12783,92$",33238.2,0,No,17,"3,0",4,,1,"23,0",3,"3,0",22,,13,7,1981,"12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$",,,No,2023
52,No,travel_rarely,1032.49,,7,4,Life Sciences,508,2,M,3,3, healthcare representative ,2,Single,,21682.23,7,,19,"3,0",4,Part Time,0,"18,0",4,,8,,4,0,1971,"100071,84$",,,Yes,2023
38,No,,290.04,,1,3,,509,3,M,4,1, human resources ,3,,"2342,59$",6090.75,1,No,13,"3,0",4,Part Time,1,"7,0",2,"4,0",7,,5,0,1985,"28111,13$",,,Yes,2023
46,No,,290.04, Human Resources ,1,2,Life Sciences,510,4,F,3,1, human resources ,1,,,6090.75,6,,12,"3,0",3,Part Time,0,"10,0",3,"4,0",7,,5,7,1977,"28111,13$", huMAn ResOurces  -  Human Resources ,,Yes,2023
35,No,,438.39,,4,4,Life Sciences,511,3,M,3,2, research scientist ,3,Single,"3540,83$",9206.17,1,,11,"3,0",2,Part Time,0,,3,"3,0",9,,1,1,1988,"42490,00$",,,No,2023
28,No,travel_rarely,675.69, Research & Development ,29,1,Life Sciences,512,3,M,1,2, manufacturing director ,2,Married,"5457,50$",14189.5,1,,14,,2,,2,"8,0",2,"2,0",8,,1,7,1995,"5457,50$5457,50$5457,50$5457,50$5457,50$5457,50$5457,50$5457,50$5457,50$5457,50$5457,50$5457,50$", mANUfacTURiNG dIRectOR  -  Research & Development ,,Yes,2023
44,No,,1582.77,,28,3,Life Sciences,513,4,M,3,4, research director ,1,Married,"12783,92$",33238.2,3,No,13,"3,0",3,,1,,1,"4,0",20,,14,17,1979,"12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$12783,92$",,,Yes,2023
50,No,,1486.85,,22,5,,514,3,M,1,4, research director ,4,,"12009,17$",31223.83,1,,13,"3,0",4,,0,,2,"3,0",32,,13,9,1973,"12009,17$12009,17$12009,17$12009,17$12009,17$12009,17$12009,17$12009,17$12009,17$12009,17$12009,17$12009,17$",,,No,2023
55,No,travel_rarely,2020.78,,23,5,Marketing,515,3,M,2,5, manager ,4,,,42436.33,1,No,21,"4,0",3,Full Time,1,"36,0",3,"3,0",36,,2,13,1968,"195860,00$",,,Yes,2023
39,No,,849.85, Sales ,6,3,,516,4,M,4,3, sales executive ,3,Married,"6864,17$",17846.83,2,No,11,"3,0",1,Part Time,1,"11,0",3,"3,0",7,,7,6,1984,"82370,00$", saLES eXEcUTiVE  -  Sales ,,Yes,2023
49,No,,331.29, Research & Development ,13,4,,517,13,F,3,1, laboratory technician ,1,,"2675,83$",6957.17,1,,14,"3,0",4,,1,"10,0",3,"2,0",9,,1,4,1974,"2675,83$2675,83$2675,83$2675,83$2675,83$2675,83$2675,83$2675,83$2675,83$2675,83$2675,83$2675,83$", labORaTORY teChNIcIaN  -  Research & Development ,,Yes,2023
45,No,,1723.43,,28,2,Technical Degree,518,4,F,2,4, research director ,2,Single,"13920,00$",36192.0,1,,11,,3,,0,"21,0",2,"3,0",21,"6,0",8,6,1978,"13920,00$13920,00$13920,00$13920,00$13920,00$13920,00$13920,00$13920,00$13920,00$13920,00$13920,00$13920,00$",,,No,2023
46,No,,1032.49,,2,3,,519,3,M,3,3, sales executive ,4,,"8339,32$",21682.23,4,,12,"3,0",2,Part Time,1,,5,"2,0",10,,0,3,1977,"100071,84$",,,No,2023
27,No,,492.56,,15,3,,520,4,F,2,1, research scientist ,1,Married,,10343.67,0,No,19,"3,0",4,Full Time,1,,2,,7,,7,3,1996,"47740,00$",,,No,2023
42,No,travel_rarely,1973.98,,2,3,,521,1,M,3,5, manager ,3,Married,"15943,72$",41453.67,5,,11,"3,0",1,,0,"24,0",2,"2,0",22,,4,14,1981,"15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$",,,Yes,2023
49,No,,556.26, Sales ,2,3,,522,4,M,2,2, sales executive ,2,Married,,11681.39,2,,14,"3,0",4,Part Time,0,"17,0",3,"2,0",9,,0,8,1974,"53914,11$", saLes eXeCUTivE  -  Sales ,,Yes,2023
29,No,travel_rarely,556.26,,15,2,Life Sciences,523,4,F,2,2, laboratory technician ,3,Single,,11681.39,0,Yes,12,"3,0",4,Part Time,0,"10,0",3,"3,0",9,,0,8,1994,"53914,11$",,,Yes,2023
34,No,non-travel,471.3,,12,4,Marketing,524,12,M,3,2, sales executive ,3,,"3806,67$",9897.33,0,No,20,"4,0",3,Part Time,0,,2,"3,0",9,,8,7,1989,"45680,00$",,,No,2023
37,No,,618.33,,1,4,,525,1,M,2,2, manufacturing director ,3,Divorced,"4994,17$",12984.83,1,No,18,"3,0",3,,1,,2,,7,,0,7,1986,"59930,00$",,,No,2023
36,No,,670.53,,11,3,,526,2,M,2,2, manufacturing director ,2,Single,"5415,83$",14081.17,1,No,13,"3,0",3,Full Time,0,"6,0",3,"3,0",6,,0,3,1987,"64990,00$",,,Yes,2023
45,No,,356.16,,29,3,,527,3,M,3,1, research scientist ,4,Single,,7479.33,5,,13,"3,0",2,Full Time,0,"9,0",2,"2,0",6,,0,3,1978,"34520,00$",,,Yes,2023
29,No,travel_rarely,290.04,,15,3,,528,3,M,3,1, research scientist ,4,,,6090.75,1,No,19,"3,0",1,Part Time,0,"6,0",1,"3,0",6,,1,5,1994,"28111,13$",,,No,2023
26,No,,660.01,,1,3,,529,3,F,3,2, manufacturing director ,2,,"5330,83$",13860.17,1,No,20,"4,0",1,Full Time,1,"6,0",6,"1,0",6,,1,4,1997,"63970,00$",,,No,2023
28,No,,556.26,,9,4,Life Sciences,530,2,M,3,2, sales executive ,4,Single,,11681.39,1,No,16,"3,0",4,Part Time,0,,1,"3,0",7,,0,7,1995,"53914,11$",,,Yes,2023
42,No,travel_frequently,556.26,,30,4,Technical Degree,531,4,F,2,2, healthcare representative ,4,Married,,11681.39,0,No,11,"3,0",4,,3,"7,0",4,"4,0",6,,0,4,1981,"53914,11$",,,Yes,2023
31,No,travel_rarely,556.26, Sales ,2,1,Life Sciences,532,2,M,3,2, sales executive ,4,,,11681.39,4,Yes,13,"3,0",3,Part Time,0,"10,0",2,"4,0",6,,0,5,1992,"53914,11$", Sales exECutIVE  -  Sales ,,Yes,2023
37,No,travel_rarely,1032.49,,47,3,,533,47,F,3,3, manufacturing director ,4,Single,"8339,32$",21682.23,4,,17,"3,0",4,Part Time,0,,3,"4,0",6,,1,2,1986,"100071,84$",,,Yes,2023
37,No,non-travel,1032.49,,9,4,,534,1,M,3,3, sales executive ,2,Divorced,,21682.23,1,No,13,"3,0",4,Part Time,1,"9,0",6,"3,0",9,,7,7,1986,"100071,84$",,,No,2023
37,No,travel_rarely,556.26,,1,4,Life Sciences,535,2,F,3,2, manufacturing director ,2,Married,"4492,84$",11681.39,6,,12,"3,0",2,Part Time,1,"8,0",2,"2,0",6,,4,3,1986,"53914,11$",,,No,2023
24,No,travel_rarely,281.15,,23,3,Medical,536,2,M,4,1, research scientist ,4,,,5904.17,1,,11,"3,0",2,Part Time,2,,3,"3,0",6,,1,4,1999,"27250,00$",,,Yes,2023
50,No,,1973.98,,3,3,,537,1,M,3,5, manager ,2,Married,"15943,72$",41453.67,1,No,11,"3,0",3,,1,,2,"3,0",32,,10,7,1973,"15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$15943,72$",,,No,2023
34,No,,373.7,,1,2,Life Sciences,538,2,M,2,1, research scientist ,4,,"3018,33$",7847.67,1,Yes,13,"3,0",4,Full Time,1,"6,0",3,"3,0",6,,1,3,1989,"36220,00$",,,Yes,2023
27,No,travel_frequently,556.26,,3,1,Medical,539,4,F,4,2, sales executive ,4,,,11681.39,1,,20,,2,,2,,3,"3,0",6,,0,4,1996,"53914,11$",,,No,2023
25,No,,637.62, Sales ,42,1,,540,42,F,3,2, sales executive ,4,Single,,13390.0,1,No,23,"4,0",2,Full Time,0,"6,0",5,"2,0",6,,1,4,1998,"61800,00$", saleS eXEcuTIvE  -  Sales ,,No,2023
34,No,,647.32, Sales ,25,3,Other,541,4,M,3,2, sales executive ,4,Single,"5228,33$",13593.67,1,No,22,"4,0",3,Full Time,0,"6,0",5,"3,0",6,,1,4,1989,"62740,00$", SALes ExeCUtive  -  Sales ,,Yes,2023
34,No,,452.01, Research & Development ,2,4,,542,3,F,2,1, research scientist ,1,,,9492.17,1,,11,,3,Full Time,0,"6,0",3,"3,0",6,,1,3,1989,"43810,00$", reSearCH SCieNtIst  -  Research & Development ,,Yes,2023
35,No,,1032.49,,7,3,Other,543,3,M,3,3, manufacturing director ,3,Single,"8339,32$",21682.23,3,No,21,"4,0",2,,0,"17,0",3,"4,0",8,,1,6,1988,"8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$8339,32$",,,No,2023
35,No,,264.02,,16,1,Medical,544,16,F,2,1, research scientist ,1,,,5544.5,1,,11,"3,0",4,Part Time,0,"6,0",3,"2,0",6,,1,1,1988,"25590,00$",,,No,2023
33,No,,566.22, Research & Development ,1,4,,545,3,F,4,2, healthcare representative ,2,Married,"4573,33$",11890.67,1,Yes,13,"3,0",1,Full Time,1,,2,"3,0",6,,1,2,1990,"54880,00$", HEALThcaRe RePresENtaTiVE  -  Research & Development ,,Yes,2023
29,No,,259.38,,28,4,Life Sciences,546,3,F,3,1, research scientist ,4,Divorced,"2095,00$",5447.0,4,No,22,"4,0",1,Part Time,1,"11,0",1,"3,0",7,,1,7,1994,"25140,00$",,,No,2023
29,No,travel_frequently,290.04, Research & Development ,10,3,,547,4,F,3,1, research scientist ,2,Divorced,"2342,59$",6090.75,0,No,14,"3,0",4,Part Time,2,"8,0",2,"2,0",7,,1,1,1994,"28111,13$", rEsEARch sCientIST  -  Research & Development ,,Yes,2023
